timestamp,username,department,job_title,action,resource,resource_sensitivity,final_risk_score,final_risk_level,confidence,unauthorized,is_night,is_weekend,is_off_hours,first_access_resource,ml_flag,tenure_months,days_inactive,privilege_level,alert_title,context_bullets,detailed_explanation,business_impact,recommendation,ground_truth,model_pred,naive_pred
2026-03-05 10:54:06,george.clark,Engineering,Lead,sql_query,SIEM,medium,33.1,Low,56,False,0,0,0,False,0,23,55,power-user,LOW-RISK ACCESS EVENT,• Account dormant for 55 days — sudden activity on sensitive systems is high risk,"george.clark (Engineering, Lead) ran a SQL query on the security information and event management system (security logs) on 2026-03-05 at 10:54 AM. Account was inactive for 55 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 33.1/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,0,0,0
2026-01-22 10:54:05,diya.romano,Marketing,Coordinator,export_data,Email_Archive,medium,33.1,Low,56,False,0,0,0,True,0,44,13,power-user,LOW-RISK ACCESS EVENT,"• First-ever access to 'Email_Archive' by this user — no prior history
• First data export action ever recorded for this user","diya.romano (Marketing, Coordinator) exported data from the email archive (historical corporate communications) on 2026-01-22 at 10:54 AM. Composite risk score: 33.1/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,0,0,0
2026-02-04 10:54:06,nicholas.romano,Security,Officer,sql_query,Email_Archive,medium,33.1,Low,56,False,0,0,0,False,0,26,52,power-user,LOW-RISK ACCESS EVENT,• Account dormant for 52 days — sudden activity on sensitive systems is high risk,"nicholas.romano (Security, Officer) ran a SQL query on the email archive (historical corporate communications) on 2026-02-04 at 10:54 AM. Account was inactive for 52 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 33.1/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,0,0,0
2026-03-10 10:54:06,george.clark,Engineering,Lead,sql_query,Data_Lake,medium,33.1,Low,56,False,0,0,0,False,0,23,55,power-user,LOW-RISK ACCESS EVENT,• Account dormant for 55 days — sudden activity on sensitive systems is high risk,"george.clark (Engineering, Lead) ran a SQL query on the enterprise data lake (raw analytics and ML datasets) on 2026-03-10 at 10:54 AM. Account was inactive for 55 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 33.1/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,0,0,0
2026-04-14 10:54:05,nicholas.jackson,Compliance,Lead,login,Admin_Console,medium,32.9,Low,57,True,0,0,0,False,0,30,31,user,LOW-RISK ACCESS EVENT,"• Resource 'Admin_Console' is NOT in approved systems for Compliance department
• Account inactive for 31 days — reactivation on sensitive resource warrants review","nicholas.jackson (Compliance, Lead) logged in the privileged administration console (system-wide access controls) on 2026-04-14 at 10:54 AM. This resource is NOT part of the approved systems profile for Compliance users. Account was inactive for 31 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 32.9/100.",Login to admin console by unauthorized user — immediate account takeover risk.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-04-14 10:54:06,meera.quinn,Executive,Developer,file_access,SIEM,medium,32.9,Low,58,True,0,0,0,True,0,15,30,user,LOW-RISK ACCESS EVENT,"• Resource 'SIEM' is NOT in approved systems for Executive department
• First-ever access to 'SIEM' by this user — no prior history
• Account inactive for 30 days — reactivation on sensitive resource warrants review","meera.quinn (Executive, Developer) accessed files in the security information and event management system (security logs) on 2026-04-14 at 10:54 AM. This resource is NOT part of the approved systems profile for Executive users. Account was inactive for 30 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 32.9/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-04-20 10:54:06,zainab.wagner,Support,Engineer,api_call,SIEM,medium,32.9,Low,57,True,0,0,0,False,0,29,35,user,LOW-RISK ACCESS EVENT,"• Resource 'SIEM' is NOT in approved systems for Support department
• Account inactive for 35 days — reactivation on sensitive resource warrants review","zainab.wagner (Support, Engineer) made an API call to the security information and event management system (security logs) on 2026-04-20 at 10:54 AM. This resource is NOT part of the approved systems profile for Support users. Account was inactive for 35 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 32.9/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-03-06 10:54:06,deepika.li,Support,Manager,sql_query,Data_Lake,medium,32.9,Low,58,True,0,0,0,True,0,20,48,user,LOW-RISK ACCESS EVENT,"• Resource 'Data_Lake' is NOT in approved systems for Support department
• First-ever access to 'Data_Lake' by this user — no prior history
• Account inactive for 48 days — reactivation on sensitive resource warrants review","deepika.li (Support, Manager) ran a SQL query on the enterprise data lake (raw analytics and ML datasets) on 2026-03-06 at 10:54 AM. This resource is NOT part of the approved systems profile for Support users. Account was inactive for 48 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 32.9/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-04-13 10:54:05,neha.johnson,Sales,Analyst,api_call,SIEM,medium,32.9,Low,57,True,0,0,0,False,0,11,49,user,LOW-RISK ACCESS EVENT,"• Resource 'SIEM' is NOT in approved systems for Sales department
• Account inactive for 49 days — reactivation on sensitive resource warrants review","neha.johnson (Sales, Analyst) made an API call to the security information and event management system (security logs) on 2026-04-13 at 10:54 AM. This resource is NOT part of the approved systems profile for Sales users. Account was inactive for 49 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 32.9/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-02-11 10:54:06,meera.quinn,Executive,Developer,sql_query,HRIS,high,32.9,Low,56,False,0,0,0,False,0,13,30,user,LOW-RISK ACCESS EVENT,"• Account inactive for 30 days — reactivation on sensitive resource warrants review
• Executive department accessing restricted-sensitivity data — cross-domain exposure risk","meera.quinn (Executive, Developer) ran a SQL query on the HR information system (salaries, personal records, performance data) on 2026-02-11 at 10:54 AM. 'HRIS' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Account was inactive for 30 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 32.9/100.","Direct SQL access to HR records including salary bands, disciplinary history, and personal data. Significant privacy violation if unauthorized.",No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-04-13 10:54:05,neha.johnson,Sales,Analyst,api_call,Email_Archive,medium,32.9,Low,57,True,0,0,0,False,0,11,49,user,LOW-RISK ACCESS EVENT,"• Resource 'Email_Archive' is NOT in approved systems for Sales department
• Account inactive for 49 days — reactivation on sensitive resource warrants review","neha.johnson (Sales, Analyst) made an API call to the email archive (historical corporate communications) on 2026-04-13 at 10:54 AM. This resource is NOT part of the approved systems profile for Sales users. Account was inactive for 49 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 32.9/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-02-25 10:54:05,stephen.bhat,Finance,Director,file_access,Data_Lake,medium,32.9,Low,58,True,0,0,0,True,0,39,33,user,LOW-RISK ACCESS EVENT,"• Resource 'Data_Lake' is NOT in approved systems for Finance department
• First-ever access to 'Data_Lake' by this user — no prior history
• Account inactive for 33 days — reactivation on sensitive resource warrants review","stephen.bhat (Finance, Director) accessed files in the enterprise data lake (raw analytics and ML datasets) on 2026-02-25 at 10:54 AM. This resource is NOT part of the approved systems profile for Finance users. Account was inactive for 33 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 32.9/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-02-24 10:54:06,sanjana.li,Marketing,Director,login,PROD_DB,high,32.9,Low,56,True,0,0,0,False,0,35,13,user,LOW-RISK ACCESS EVENT,"• Resource 'PROD_DB' is NOT in approved systems for Marketing department
• Marketing department accessing restricted-sensitivity data — cross-domain exposure risk","sanjana.li (Marketing, Director) logged in the production database (live business data) on 2026-02-24 at 10:54 AM. This resource is NOT part of the approved systems profile for Marketing users. 'PROD_DB' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Composite risk score: 32.9/100.",Unauthorized production database login — possible account compromise or insider access.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2025-12-04 14:47:00,stephen.guo,Finance,Lead,sql_query,Data_Lake,medium,32.9,Low,58,True,0,0,0,True,0,1,8,user,LOW-RISK ACCESS EVENT,"• Resource 'Data_Lake' is NOT in approved systems for Finance department
• First-ever access to 'Data_Lake' by this user — no prior history
• New employee — only 1 month(s) with the company, limited baseline established","stephen.guo (Finance, Lead) ran a SQL query on the enterprise data lake (raw analytics and ML datasets) on 2025-12-04 at 02:47 PM. This resource is NOT part of the approved systems profile for Finance users. User has only 1 month(s) of tenure — limited behavioral baseline; access to sensitive systems is premature. Composite risk score: 32.9/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-01-02 11:38:00,nicholas.jackson,Compliance,Lead,login,Customer_Vault,high,32.9,Low,57,False,0,0,0,True,0,26,31,user,LOW-RISK ACCESS EVENT,"• First-ever access to 'Customer_Vault' by this user — no prior history
• Account inactive for 31 days — reactivation on sensitive resource warrants review","nicholas.jackson (Compliance, Lead) logged in the customer PII database (names, emails, payment data) on 2026-01-02 at 11:38 AM. 'Customer_Vault' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Account was inactive for 31 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 32.9/100.","Authenticated login to customer vault system — if unauthorized, credentials may be compromised.",No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-04-01 10:54:05,nicholas.jackson,Compliance,Lead,file_access,Email_Archive,medium,32.9,Low,58,True,0,0,0,True,0,29,31,user,LOW-RISK ACCESS EVENT,"• Access to Email_Archive is outside normal role scope for this user
• First-ever access to 'Email_Archive' by this user — no prior history
• Account inactive for 31 days — reactivation on sensitive resource warrants review","nicholas.jackson (Compliance, Lead) accessed files in the email archive (historical corporate communications) on 2026-04-01 at 10:54 AM. This resource is NOT part of the approved systems profile for Compliance users. Account was inactive for 31 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 32.9/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-03-31 10:54:05,charles.sullivan,IT,Executive,login,PROD_DB,high,32.9,Low,56,True,0,0,0,False,0,4,28,user,LOW-RISK ACCESS EVENT,"• Access to PROD_DB is outside normal role scope for this user
• Relatively new employee (4 months) — access patterns still being established","charles.sullivan (IT, Executive) logged in the production database (live business data) on 2026-03-31 at 10:54 AM. This resource is NOT part of the approved systems profile for IT users. 'PROD_DB' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Composite risk score: 32.9/100.",Unauthorized production database login — possible account compromise or insider access.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2025-07-03 19:18:00,stephen.bhat,Engineering,Engineer,sql_query,Email_Archive,medium,32.9,Low,57,True,0,0,1,True,0,22,25,user,LOW-RISK ACCESS EVENT,"• Resource 'Email_Archive' is NOT in approved systems for Engineering department
• First-ever access to 'Email_Archive' by this user — no prior history
• Access at 19:00 hrs — outside standard business hours (09:00–17:00)","stephen.bhat (Engineering, Engineer) ran a SQL query on the email archive (historical corporate communications) on 2025-07-03 at 07:18 PM. This resource is NOT part of the approved systems profile for Engineering users. Access at 19:00 hrs is outside standard working hours (09:00–17:00). Composite risk score: 32.9/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,1
2026-03-27 10:54:06,deepika.li,Support,Manager,api_call,Email_Archive,medium,32.9,Low,57,True,0,0,0,False,0,21,48,user,LOW-RISK ACCESS EVENT,"• Resource 'Email_Archive' is NOT in approved systems for Support department
• Account inactive for 48 days — reactivation on sensitive resource warrants review","deepika.li (Support, Manager) made an API call to the email archive (historical corporate communications) on 2026-03-27 at 10:54 AM. This resource is NOT part of the approved systems profile for Support users. Account was inactive for 48 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 32.9/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-03-23 10:54:05,nadia.muller,Sales,Director,file_access,PROD_DB,high,32.9,Low,56,False,0,0,0,False,0,26,46,user,LOW-RISK ACCESS EVENT,"• Account inactive for 46 days — reactivation on sensitive resource warrants review
• Sales department accessing restricted-sensitivity data — cross-domain exposure risk","nadia.muller (Sales, Director) accessed files in the production database (live business data) on 2026-03-23 at 10:54 AM. 'PROD_DB' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Account was inactive for 46 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 32.9/100.",File access to production database storage. Raw data files could bypass query-level access controls.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-03-09 10:54:05,yuki.meyer,Marketing,Manager,export_data,Data_Lake,medium,32.7,Low,55,False,0,0,0,False,0,11,24,service-account,LOW-RISK ACCESS EVENT,• Service account performing human-like interactive operations — possible credential abuse,"yuki.meyer (Marketing, Manager) exported data from the enterprise data lake (raw analytics and ML datasets) on 2026-03-09 at 10:54 AM. Composite risk score: 32.7/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,0,0,0
2026-04-10 10:54:05,joshua.white,Finance,Coordinator,sql_query,Email_Archive,medium,32.7,Low,57,False,0,0,0,False,1,22,2,user,LOW-RISK ACCESS EVENT,"• Behaviour flagged by ML anomaly detector (Isolation Forest) as statistical outlier
• Access attempt failed — may indicate password probing or misconfigured permissions","joshua.white (Finance, Coordinator) ran a SQL query on the email archive (historical corporate communications) on 2026-04-10 at 10:54 AM. The ML anomaly detection engine (Isolation Forest, 25% contamination threshold) flagged this event as a statistical outlier against peer behavior. The access attempt resulted in a FAILURE status — may indicate unauthorized probing. Composite risk score: 32.7/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,0,0,0
2026-01-29 10:54:05,sophia.white,Security,Developer,admin_operation,File_Share,low,32.7,Low,56,False,0,0,0,True,0,4,24,admin,LOW-RISK ACCESS EVENT,"• First-ever access to 'File_Share' by this user — no prior history
• Relatively new employee (4 months) — access patterns still being established","sophia.white (Security, Developer) performed admin operations on the corporate file share (internal documents) on 2026-01-29 at 10:54 AM. Composite risk score: 32.7/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,0,0,0
2026-01-25 10:54:05,ryan.colombo,Engineering,Analyst,login,Data_Lake,medium,32.7,Low,58,False,0,1,0,True,0,14,49,service-account,LOW-RISK ACCESS EVENT,"• First-ever access to 'Data_Lake' by this user — no prior history
• Access occurred on a weekend — no scheduled maintenance or on-call duty noted
• Account inactive for 49 days — reactivation on sensitive resource warrants review","ryan.colombo (Engineering, Analyst) logged in the enterprise data lake (raw analytics and ML datasets) on 2026-01-25 at 10:54 AM. Weekend access with no documented maintenance window or on-call rotation. Account was inactive for 49 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 32.7/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-02-16 10:54:06,arjun.hwang,Legal,Manager,file_access,BI_Tool,low,32.7,Low,57,False,0,0,0,True,0,17,52,admin,LOW-RISK ACCESS EVENT,"• First-ever access to 'BI_Tool' by this user — no prior history
• Account dormant for 52 days — sudden activity on sensitive systems is high risk","arjun.hwang (Legal, Manager) accessed files in the business intelligence reporting platform on 2026-02-16 at 10:54 AM. Account was inactive for 52 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 32.7/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,0,0,0
2026-03-21 10:54:06,stephen.bhat,Engineering,Engineer,file_access,Email_Archive,medium,32.4,Low,57,True,0,1,0,False,0,31,25,user,LOW-RISK ACCESS EVENT,"• Resource 'Email_Archive' is NOT in approved systems for Engineering department
• Access occurred on a weekend — no scheduled maintenance or on-call duty noted","stephen.bhat (Engineering, Engineer) accessed files in the email archive (historical corporate communications) on 2026-03-21 at 10:54 AM. This resource is NOT part of the approved systems profile for Engineering users. Weekend access with no documented maintenance window or on-call rotation. Composite risk score: 32.4/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-01-25 10:54:05,sophia.hernandez,Support,Developer,api_call,Email_Archive,medium,32.4,Low,58,False,0,1,0,True,0,34,35,user,LOW-RISK ACCESS EVENT,"• First-ever access to 'Email_Archive' by this user — no prior history
• Access occurred on a weekend — no scheduled maintenance or on-call duty noted
• Account inactive for 35 days — reactivation on sensitive resource warrants review","sophia.hernandez (Support, Developer) made an API call to the email archive (historical corporate communications) on 2026-01-25 at 10:54 AM. Weekend access with no documented maintenance window or on-call rotation. Account was inactive for 35 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 32.4/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-01-25 10:54:05,xiulan.colombo,Compliance,Administrator,api_call,SIEM,medium,32.4,Low,58,False,0,1,0,True,0,27,34,user,LOW-RISK ACCESS EVENT,"• First-ever access to 'SIEM' by this user — no prior history
• Access occurred on a weekend — no scheduled maintenance or on-call duty noted
• Account inactive for 34 days — reactivation on sensitive resource warrants review
• Context note: may indicate internal audit activity","xiulan.colombo (Compliance, Administrator) made an API call to the security information and event management system (security logs) on 2026-01-25 at 10:54 AM. Weekend access with no documented maintenance window or on-call rotation. Account was inactive for 34 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 32.4/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-03-14 10:54:05,sanjana.li,Marketing,Director,login,HRIS,high,32.4,Low,57,False,0,1,0,True,0,35,13,user,LOW-RISK ACCESS EVENT,"• First-ever access to 'HRIS' by this user — no prior history
• Access occurred on a weekend — no scheduled maintenance or on-call duty noted
• Marketing department accessing restricted-sensitivity data — cross-domain exposure risk","sanjana.li (Marketing, Director) logged in the HR information system (salaries, personal records, performance data) on 2026-03-14 at 10:54 AM. 'HRIS' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Weekend access with no documented maintenance window or on-call rotation. Composite risk score: 32.4/100.",Login to HRIS system by non-HR user — possible credential theft or insider snooping on salary/performance data.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-02-01 10:54:06,stephen.bhat,Engineering,Engineer,sql_query,SIEM,medium,32.4,Low,57,True,0,1,0,False,0,29,25,user,LOW-RISK ACCESS EVENT,"• Resource 'SIEM' is NOT in approved systems for Engineering department
• Access occurred on a weekend — no scheduled maintenance or on-call duty noted","stephen.bhat (Engineering, Engineer) ran a SQL query on the security information and event management system (security logs) on 2026-02-01 at 10:54 AM. This resource is NOT part of the approved systems profile for Engineering users. Weekend access with no documented maintenance window or on-call rotation. Composite risk score: 32.4/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-01-24 10:54:05,nikhil.jang,HR,Analyst,api_call,Email_Archive,medium,32.4,Low,58,False,0,1,0,True,0,31,30,user,LOW-RISK ACCESS EVENT,"• First-ever access to 'Email_Archive' by this user — no prior history
• Access occurred on a weekend — no scheduled maintenance or on-call duty noted
• Account inactive for 30 days — reactivation on sensitive resource warrants review","nikhil.jang (HR, Analyst) made an API call to the email archive (historical corporate communications) on 2026-01-24 at 10:54 AM. Weekend access with no documented maintenance window or on-call rotation. Account was inactive for 30 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 32.4/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-02-22 10:54:06,timothy.jo,Engineering,Engineer,sql_query,Email_Archive,medium,32.4,Low,57,True,0,1,0,False,0,5,11,user,LOW-RISK ACCESS EVENT,"• Resource 'Email_Archive' is NOT in approved systems for Engineering department
• Access occurred on a weekend — no scheduled maintenance or on-call duty noted
• Relatively new employee (5 months) — access patterns still being established","timothy.jo (Engineering, Engineer) ran a SQL query on the email archive (historical corporate communications) on 2026-02-22 at 10:54 AM. This resource is NOT part of the approved systems profile for Engineering users. Weekend access with no documented maintenance window or on-call rotation. Composite risk score: 32.4/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-01-29 10:54:06,thomas.iyer,Sales,Administrator,api_call,Data_Lake,medium,32.4,Low,57,False,0,0,0,True,0,46,57,user,LOW-RISK ACCESS EVENT,"• First-ever access to 'Data_Lake' by this user — no prior history
• Account dormant for 57 days — sudden activity on sensitive systems is high risk","thomas.iyer (Sales, Administrator) made an API call to the enterprise data lake (raw analytics and ML datasets) on 2026-01-29 at 10:54 AM. Account was inactive for 57 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 32.4/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,0,0,0
2025-09-09 20:32:00,steven.thompson,Support,Lead,api_call,File_Share,low,32.1,Low,57,False,0,0,1,True,1,32,26,power-user,LOW-RISK ACCESS EVENT,"• First-ever access to 'File_Share' by this user — no prior history
• Access at 20:00 hrs — outside standard business hours (09:00–17:00)
• Behaviour flagged by ML anomaly detector (Isolation Forest) as statistical outlier","steven.thompson (Support, Lead) made an API call to the corporate file share (internal documents) on 2025-09-09 at 08:32 PM. Access at 20:00 hrs is outside standard working hours (09:00–17:00). The ML anomaly detection engine (Isolation Forest, 25% contamination threshold) flagged this event as a statistical outlier against peer behavior. Composite risk score: 32.1/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,1
2025-07-27 09:55:00,ryan.colombo,Engineering,Analyst,login,BI_Tool,low,32.0,Low,59,False,0,1,0,True,1,8,49,service-account,LOW-RISK ACCESS EVENT,"• First-ever access to 'BI_Tool' by this user — no prior history
• Access occurred on a weekend — no scheduled maintenance or on-call duty noted
• Account inactive for 49 days — reactivation on sensitive resource warrants review
• Behaviour flagged by ML anomaly detector (Isolation Forest) as statistical outlier","ryan.colombo (Engineering, Analyst) logged in the business intelligence reporting platform on 2025-07-27 at 09:55 AM. Weekend access with no documented maintenance window or on-call rotation. Account was inactive for 49 days before this access — reactivation on sensitive data warrants investigation. The ML anomaly detection engine (Isolation Forest, 25% contamination threshold) flagged this event as a statistical outlier against peer behavior. Composite risk score: 32.0/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2025-11-26 08:50:00,maria.o'brien,Security,Administrator,export_data,File_Share,low,31.9,Low,57,True,0,0,1,True,0,3,16,user,LOW-RISK ACCESS EVENT,"• Resource 'File_Share' is NOT in approved systems for Security department
• First-ever access to 'File_Share' by this user — no prior history
• First data export action ever recorded for this user
• Access at 08:00 hrs — outside standard business hours (09:00–17:00)
• Relatively new employee (3 months) — access patterns still being established","maria.o'brien (Security, Administrator) exported data from the corporate file share (internal documents) on 2025-11-26 at 08:50 AM. This resource is NOT part of the approved systems profile for Security users. Access at 08:00 hrs is outside standard working hours (09:00–17:00). Composite risk score: 31.9/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,1
2025-11-21 20:32:00,varun.rao,Marketing,Developer,login,Data_Lake,medium,31.9,Low,58,True,0,0,1,True,0,41,44,user,LOW-RISK ACCESS EVENT,"• Resource 'Data_Lake' is NOT in approved systems for Marketing department
• First-ever access to 'Data_Lake' by this user — no prior history
• Access at 20:00 hrs — outside standard business hours (09:00–17:00)
• Account inactive for 44 days — reactivation on sensitive resource warrants review","varun.rao (Marketing, Developer) logged in the enterprise data lake (raw analytics and ML datasets) on 2025-11-21 at 08:32 PM. This resource is NOT part of the approved systems profile for Marketing users. Access at 20:00 hrs is outside standard working hours (09:00–17:00). Account was inactive for 44 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 31.9/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,1
2025-12-12 19:51:00,nadia.muller,Sales,Director,login,SIEM,medium,31.9,Low,58,True,0,0,1,True,0,22,46,user,LOW-RISK ACCESS EVENT,"• Resource 'SIEM' is NOT in approved systems for Sales department
• First-ever access to 'SIEM' by this user — no prior history
• Access at 19:00 hrs — outside standard business hours (09:00–17:00)
• Account inactive for 46 days — reactivation on sensitive resource warrants review","nadia.muller (Sales, Director) logged in the security information and event management system (security logs) on 2025-12-12 at 07:51 PM. This resource is NOT part of the approved systems profile for Sales users. Access at 19:00 hrs is outside standard working hours (09:00–17:00). Account was inactive for 46 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 31.9/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,1
